Category Name,Timestamp,Confidence
scrofa,2025-01-10 13:37:22,0.63
scrofa,2025-01-10 13:37:23,0.84
scrofa,2025-01-10 13:37:23,0.58
scrofa,2025-01-10 13:37:23,0.85
scrofa,2025-01-10 13:37:23,0.65
scrofa,2025-01-10 13:37:23,0.85
scrofa,2025-01-10 13:37:23,0.58
scrofa,2025-01-10 13:37:23,0.92
scrofa,2025-01-10 13:37:23,0.8
scrofa,2025-01-10 13:37:23,0.61
scrofa,2025-01-10 13:37:23,0.9
scrofa,2025-01-10 13:37:23,0.81
scrofa,2025-01-10 13:37:23,0.57
scrofa,2025-01-10 13:37:23,0.91
scrofa,2025-01-10 13:37:23,0.83
scrofa,2025-01-10 13:37:23,0.51
scrofa,2025-01-10 13:37:23,0.84
scrofa,2025-01-10 13:37:23,0.63
scrofa,2025-01-10 13:37:23,0.84
scrofa,2025-01-10 13:37:23,0.57
scrofa,2025-01-10 13:37:23,0.9
scrofa,2025-01-10 13:37:23,0.84
scrofa,2025-01-10 13:37:23,0.6
scrofa,2025-01-10 13:37:23,0.82
scrofa,2025-01-10 13:37:23,0.61
scrofa,2025-01-10 13:37:24,0.81
scrofa,2025-01-10 13:37:24,0.63
scrofa,2025-01-10 13:37:24,0.85
scrofa,2025-01-10 13:37:24,0.57
scrofa,2025-01-10 13:37:24,0.82
scrofa,2025-01-10 13:37:24,0.58
